"Release Date","Movie","Genre","ProductionBudget","DomesticBox Officeto Date","Trailer"
"","Night Moves","Thriller/Suspense","","$271,755",""
"","Stella cadente","Drama","","$0",""
"","Vi ar bast!","Drama","","$180,590",""
"","Yves Saint Laurent","Drama","","$723,593","Play"
"June 3","Big Joy: The Adventures of James Broughton","Documentary","","$0",""
"","DSKNECTD","Documentary","","$0",""
"","Parts Per Billion","Drama","","$0",""
"","Tiny: A Story About Living Small","Documentary","","$0",""
"June 4","The Fault in Our Stars","Drama","$12,000,000","$124,872,350","Play"
"","The Homesman","Western","$16,000,000","$2,429,989",""
"","The Rover","Drama","$8,500,000","$1,109,199",""
"","Sous les jupes des filles","Comedy","","$0",""
"","Starred Up","Drama","","$54,915",""
"June 5","22 Jump Street","Comedy","$50,000,000","$191,719,337","Play"
"","Amapola","Comedy","","$0",""
"","Boyhood","Drama","$4,000,000","$25,379,975",""
"","How to Train Your Dragon 2","Adventure","$145,000,000","$177,002,924","Play"
"","June","Thriller/Suspense","","$0",""
"June 6","2 automnes 3 hivers","Drama","","$5,030",""
"","The Animal Project","Comedy","","$7,580",""
"","Anna","Thriller/Suspense","$4,357,373","$0",""
"","Burning Blue","Drama","","$0",""
"","Burt’s Buzz","Documentary","","$0",""
"","The Case Against 8","Documentary","","$0",""
"","Citizen Koch","Documentary","","$153,908",""
"","Filmistan","Comedy","","$45,406",""
"","Geung si","Horror","","$0",""
"","Good Vibrations","Drama","","$0",""
"","Holiday","Thriller/Suspense","","$706,893",""
"","Like a Country Song","Drama","","$0",""
"","The Moment","Thriller/Suspense","","$0",""
"","Obvious Child","Romantic Comedy","$1,000,000","$3,122,616",""
"","Ping Pong Summer","Comedy","","$31,900",""
"","The Sacrament","Horror","","$9,221",""
"","Supermensch: The Legend of Shep Gordon","Documentary","","$212,701",""
"","Test","Drama","$250,000","$18,823",""
"","This is Not A Ball","Documentary","","$0",""
"","Torment","Horror","","$0",""
"","Willow Creek","Horror","","$0",""
"June 7","Team Hotwheels: The Orgin of Awesome","Adventure","","$0",""
"June 10","All That Heaven Allows","Drama","","$0",""
"","Bushido Man: Seven Deadly Battles","Action","","$0",""
"","The Great Bear","Adventure","","$0",""
"","Lust for Love","Comedy","","$0",""
"","Seattle Seahawks: Road to Superbowl XlVIII","Documentary","","$0",""
"","Zombibi","Horror","","$0",""
"June 11","Horici ker","Drama","","$26,105",""
"","Third Person","Drama","","$1,019,038","Play"
"","Two Men in Town","Drama","","$0",""
"June 12","7500","Thriller/Suspense","","$0",""
"","Feher isten","Drama","","$282,358",""
"June 13","All Cheerleaders Die","Black Comedy","","$0",""
"","Alone Yet Not Alone","Drama","","$795,755",""
"","Corpus Christi","Documentary","","$0",""
"","Dast-Neveshtehaa Nemisoosand","Drama","","$6,295",""
"","Evergreen: The Road to Legalization","Documentary","","$2,363",""
"","Hellion","Drama","","$51,748",""
"","The Human Race","Action","","$0",""
"","I Am I","Drama","","$0",""
"","Los insolitos peces gato","Comedy","$1,300,000","$11,278",""
"","Ivory Tower","Documentary","","$99,555",""
"","Kis uykusu","Drama","","$165,520",""
"","Lullaby","Drama","","$0",""
"","La petite reine","Drama","","$430,527",""
"","The Signal","Thriller/Suspense","","$600,896","Play"
"June 16","Doctor Who: Rise of the Cyberman/The Age of Steel","","","$0",""
"June 17","Beneath Hill 60","Drama","$9,000,000","$0",""
"","Doctor Who Cyberman + Wings 3D","","","$0",""
"","A Fighitng Man","Drama","","$0",""
"","Four of Hearts","Drama","","$0",""
"","The Good Witch's Gift","Drama","","$0",""
"","Home Before Midnight","Drama","","$0",""
"","Joy Ride 3","Thriller/Suspense","","$0",""
"","Judex","","","$0",""
"","The Monkey's Paw","Horror","","$0",""
"","Red Shoe Diaries: The Movie","Drama","","$0",""
"June 18","Jersey Boys","Drama","$40,000,000","$47,047,013","Play"
"","The Met: Live in HD: Rigoletto","Concert/Performance","","$0",""
"","No Clue","Comedy","","$0",""
"","Think Like a Man Too","Romantic Comedy","$24,000,000","$65,028,687","Play"
"June 19","The Past is a Grotesque Animal","Documentary","$100,000","$20,056",""
"","Plastic","Action","$10,000,000","$0",""
"","Still","","","$0",""
"","Wer","Horror","","$0",""
"","What We Do in the Shadows","Comedy","","$3,469,224",""
"","Z Storm","Action","$7,000,000","$0",""
"June 20","Code Black","Documentary","","$190,229",""
"","Coherence","Drama","","$102,617",""
"","Conte d’été","Comedy","","$198,791",""
"","Dom over dod man","Drama","","$62,506",""
"","Exhibition","Drama","","$14,344",""
"","Miss Lovely","Drama","","$0",""
"","Norte, hangganan ng kasaysayan","Drama","","$0",""
"","A Picture of You","Drama","","$0",""
"","Red Sky","Action","$25,000,000","$0",""
"","RSC Live: Henry IV Part I","","","$0",""
"","Tokarev","Thriller/Suspense","","$0",""
"","Tom a la ferme","Thriller/Suspense","","$0",""
"","U-neun nam-ja","Action","","$0",""
"","La Vénus à la fourrure","Drama","","$342,183",""
"June 24","A Fine Step","Drama","$1,000,000","$0",""
"June 25","La chambre bleue","Thriller/Suspense","$1,400,000","$260,441",""
"","The Met Live in HD: La Rondine","Concert/Performance","","$0",""
"","Transformers: Age of Extinction","Action","$210,000,000","$245,439,076","Play"
"","Welcome to New York","Drama","","$0",""
"","The Zero Theorem","Drama","","$257,706",""
"June 26","The Games Maker","Adventure","","$0",""
"","Mea culpa","Action","","$0",""
"June 27","America: Imagine a World Without Her","Documentary","","$14,444,502",""
"","Another Me","Thriller/Suspense","","$0",""
"","Archipelago","Drama","","$7,791",""
"","La Bare","Documentary","","$0",""
"","Begin Again","Drama","$8,000,000","$16,170,632","Play"
"","The Breakup Guru","Action","","$208,959",""
"","Drones","Thriller/Suspense","","$0",""
"","Ek Villain","Action","","$414,116",""
"","The Internet’s Own Boy: The Story of Aaron Swartz","Documentary","","$50,735",""
"","Kawaki","Drama","","$16,627",""
"","Mrs Brown's Boys D'Movie","Comedy","","$0",""
"","Postman Pat: The Movie","Adventure","","$0",""
"","Punjab 1984","Drama","","$265,000",""
"","Radio Free Albemuth","Thriller/Suspense","","$8,493",""
"","Rise of the Dinosaurs","Horror","","$0",""
"","Siddharth","Drama","","$60,537",""
"","They Came Together","Comedy","$3,000,000","$0",""
"","Tore tanzt","Horror","","$4,871",""
"","Unrelated","Drama","","$4,419",""
"","Whitey: United States of America v. James J. Bulger","Documentary","","$75,881",""
"July 1","Agent F.O.X.","","","$0",""
"","Lua Phat","Action","","$0",""
"","Mutual Friends","Comedy","$450,000","$0",""
"","The Unbelievers","Documentary","","$0",""
"","WWE: Payback 2014","Documentary","","$0",""
"July 2","Bird People","Drama","","$25,209",""
"","Deliver Us from Evil","Horror","$30,000,000","$30,577,122","Play"
"","Earth to Echo","Adventure","$13,000,000","$38,934,842","Play"
"","Premature","Comedy","","$0",""
"","School Dance","Comedy","","$0",""
"","Sin-ui Hansu","Action","","$0",""
"","Tammy","Comedy","$20,000,000","$84,525,432","Play"
"July 3","L'amour est un crime parfait","Drama","","$25,475",""
"","Bobby Jasoos","Thriller/Suspense","","$0",""
"","Calvary","Black Comedy","","$3,600,006","Play"
"","Cinemanovels","Drama","","$670",""
"","Desert Dancer","Drama","$4,000,000","$155,271","Play"
"","The Girl on the Train","Thriller/Suspense","","$3,124",""
"","Oorlogsgeheimen","Drama","","$0",""
"","United Passions","Drama","$30,000,000","$918",""
"July 4","Aimer, boire et chanter","Drama","","$11,616",""
"","Beyond the Edge","Documentary","","$0",""
"","Heatstroke","Thriller/Suspense","","$0",""
"","Life Itself","Documentary","","$810,454",""
"","Open Windows","Action","","$0",""
"","Ragini MMS","Horror","","$0",""
"July 8","Curtains","Horror","","$0",""
"","Favor","Thriller/Suspense","","$0",""
"","I vinti","Drama","","$0",""
"","Jackass Presents: Bad Grandpa .5","Comedy","","$0",""
"","Pleasure or Pain","Thriller/Suspense","","$0",""
"","Point Blank","Thriller/Suspense","$3,000,000","$0",""
"","Ragamuffin","Drama","","$0",""
"","The Time Machine","Adventure","","$0",""
"July 9","Dawn of the Planet of the Apes","Adventure","$170,000,000","$208,545,589","Play"
"","Parde","Drama","","$28,098",""
"","Step Up All In","Drama","","$14,904,384","Play"
"","Les vacances du petit Nicolas","Comedy","","$518,768",""
"July 10","And So It Goes","Comedy","$18,000,000","$15,160,801","Play"
"","Behaving Badly","Comedy","","$0",""
"July 11","Affluenza","Drama","","$0",""
"","As It Is in Heaven","Drama","$450,000","$13,486",""
"","Las horas muertas","Drama","","$7,879",""
"","Humpty Sharma Ki Dulhania","Drama","","$380,011",""
"","Land Ho!","Comedy","","$727,430","Play"
"","Made in America","Documentary","","$0",""
"","The Perfect Wave","Drama","$4,000,000","$0",""
"","Road to Paloma","Drama","","$0",""
"","Supercondriaque","Comedy","","$0",""
"","Underwater Dreams","Documentary","","$0",""
"","Where Was God","Documentary","","$0",""
"July 12","K Missing Kings","Action","","$0",""
"July 14","Hin und weg","Comedy","","$0",""
"July 15","Hercules Reborn","Adventure","","$0",""
"","United We Slam: Best of Great American Bash","Documentary","","$0",""
"","Video Games: The Movie","Documentary","","$23,043",""
"July 16","The Met Live in HD: The Enchanted Island","Concert/Performance","","$0",""
"","The Purge: Anarchy","Thriller/Suspense","$9,000,000","$71,562,550","Play"
"","Sex Tape","Comedy","$40,000,000","$38,543,473","Play"
"July 17","The Anomaly","Action","","$0",""
"","Charlie's Country","Drama","","$39,436",""
"","Dans la cour","Comedy","","$0",""
"","Grateful Dead 1972 Bremen Beat Club Studio Performance","Concert/Performance","","$0",""
"","Planes: Fire and Rescue","Adventure","$50,000,000","$59,157,732","Play"
"","A Promise","Drama","","$0",""
"","Xiao shi dai 3","Drama","","$0",""
"July 18","Aftermath","Horror","","$0",""
"","Alive Inside","Documentary","","$256,682",""
"","An American in Hollywood","Drama","$125,000","$0",""
"","Among Ravens","Drama","","$0",""
"","Andre Rieu's 2014 Maastricht Concert","Concert/Performance","","$0",""
"","I Origins","Drama","$1,000,000","$336,472","Play"
"","Jing Cheng 81 Hao","Horror","","$0",""
"","Monty Python Live (mostly)","","","$0",""
"","Persecuted","Drama","","$1,557,494",""
"","There’s No Place Like Utopia","Documentary","","$45,254",""
"","Wish I Was Here","Comedy","$6,000,000","$3,591,299","Play"
"July 22","11 settembre 1683","Adventure","","$0",""
"","An American Girl: Isabelle Dances into the Spotlight","Adventure","","$0",""
"","Appleseed Alpha","Action","","$0",""
"","Glenn Beck’s We Will Not Conform","Documentary","","$0",""
"","Justin y la espada del valor","Adventure","","$0",""
"","Next Goal Wins","Documentary","","$43,089",""
"","The Scalphunters","Western","","$0",""
"July 23","Hercules","Action","$100,000,000","$72,688,614","Play"
"","A Master Builder","Drama","","$46,874",""
"July 24","Bai ri yan huo","Drama","","$0",""
"","Happy Ending","Romantic Comedy","","$295,579",""
"","Hou hui wu qi","Drama","","$0",""
"","Thirumanam Ennum Nikkah","Drama","","$0",""
"July 25","Barbecue","Comedy","$10,000,000","$388",""
"","Beneath","Horror","","$0",""
"","Come Back to Me","Horror","","$7,744",""
"","The Fluffy Movie","Concert/Performance","","$2,827,393","Play"
"","Happy Christmas","Comedy","$70,000","$30,312",""
"","Ironclad: Battle for Blood","Action","","$0",""
"","Kick","Action","","$2,472,695",""
"","The Kill Team","Documentary","","$19,183",""
"","Libertador","Drama","","$113,067",""
"","Lucy","Action","$40,000,000","$126,573,960","Play"
"","Magic in the Moonlight","Romantic Comedy","","$10,534,510","Play"
"","A Most Wanted Man","Thriller/Suspense","$15,000,000","$17,237,855","Play"
"","My Man is a Loser","Comedy","","$0",""
"","The Privileged","Thriller/Suspense","","$0",""
"","The Salvation","Western","","$43,318",""
"","She’s Dating the Gangster","Romantic Comedy","","$0",""
"","Very Good Girls","Drama","","$0",""
"July 29","2014 NBA Champions: San Antonio Spurs","Documentary","","$0",""
"","Stanley Cup 2014 Champions: Loa Angeles Kings","Documentary","","$0",""
"","WWE Money in the Bank 2014","Documentary","","$0",""
"August 1","4 Minute Mile","Drama","","$0",""
"","Cabin Fever: Patient Zero","Horror","","$0",""
"","Child of God","Drama","","$37,949",""
"","Finding Fela!","Documentary","","$120,980",""
"","Get on Up","Drama","$30,000,000","$30,569,935","Play"
"","Guardians of the Galaxy","Adventure","$170,000,000","$333,172,112","Play"
"","Louder Than Words","Drama","","$0",""
"","Das merkwürdige Kätzchen","Drama","","$0",""
"","Moebiuseu","Drama","","$2,340",""
"","Rich Hill","Documentary","","$0",""
"","Sarabham","Thriller/Suspense","","$0",""
"August 5","Around the Block","Drama","","$0",""
"","Getting Go, the Go Doc Project","Drama","","$0",""
"","I'll Follow You Down","Drama","","$0",""
"","Phantom Of The Paradise","Black Comedy","","$0",""
"","The War Around Us","Documentary","","$0",""
"August 6","Web Junkie","Documentary","","$5,338",""
"August 7","DCI: Big Loud Live 11","Concert/Performance","","$0",""
"August 8","Aa Gaye Munde U.K. De","Romantic Comedy","","$135,000",""
"","About Alex","Drama","","$0",""
"","The Dog","Documentary","","$44,582",""
"","E Agora? Lembra-me","Documentary","","$0",""
"","Entertainment","Comedy","","$255,000",""
"","Fifi az khoshhali zooze makeshad","Documentary","","$13,614",""
"","The Hundred-Foot Journey","Romantic Comedy","$22,000,000","$54,235,441","Play"
"","Into the Storm","Thriller/Suspense","$50,000,000","$47,602,194","Play"
"","James Cameron’s Deepsea Challenge 3D","Documentary","","$149,879",""
"","The Maid's Room","Thriller/Suspense","$600,000","$0",""
"","Myeong-ryang","Action","","$2,830,989",""
"","Teenage Mutant Ninja Turtles","Adventure","$125,000,000","$191,204,754","Play"
"","What If","Romantic Comedy","","$3,493,000","Play"
"August 12","Batman: Assault on Arkham","Action","","$0",""
"","Get a Life!","Documentary","","$0",""
"","Jesse","Action","$950,000","$0",""
"","Katherine of Alexandria","Drama","","$0",""
"","Swelter","Thriller/Suspense","$8,000,000","$0",""
"","Turtle Power: The Difinitive History Of The Teenage Mutant Ninja Turtles","Documentary","","$0",""
"August 13","La jalousie","Drama","","$63,946",""
"","Let’s Be Cops","Comedy","$17,000,000","$82,390,774","Play"
"August 14","The Expendables 3","Action","$100,000,000","$39,322,544","Play"
"","Rifftrax Live: Godzilla","","","$0",""
"August 15","Dinosaur 13","Documentary","","$2,500",""
"","Fort McCoy","Drama","$3,000,000","$78,948",""
"","Found","Horror","","$0",""
"","Frank","Comedy","","$645,186",""
"","The Giver","Drama","$25,000,000","$45,090,374","Play"
"","I banchieri di Dio","Drama","","$0",""
"","It Was You Charlie","Drama","","$0",""
"","Jake Squared","Comedy","","$2,592",""
"","Life After Beth","Black Comedy","","$80,315","Play"
"","Night Lights","Drama","$250,000","$12,848",""
"","Nightlights","","","$21,147",""
"","Ragnarok","Adventure","","$1,369",""
"","Saints and Soldiers: The Void","Action","","$0",""
"","Septic Man","Horror","","$0",""
"","Singham Returns","Action","","$1,226,581",""
"August 18","Henry & Me","Adventure","$5,000,000","$0",""
"August 19","Ace Wonder: Message From a Dead Man","","","$0",""
"","The Boxcar Children","Adventure","","$0",""
"","A Good Man","Action","","$0",""
"","Home is Where the Heart Is","Drama","","$0",""
"","Jarhead 2: Field of Fire","Action","","$0",""
"","Manakamana","Documentary","","$0",""
"","Scooby-Doo: Frankencreepy","Adventure","","$0",""
"August 20","Ekspeditionen til verdens ende","Documentary","","$33,416",""
"","Winter in the Blood","Drama","","$0",""
"August 21","Kabbalah Me","Documentary","","$8,671",""
"August 22","Are You Here","Comedy","","$0",""
"","Cam2Cam","Horror","","$0",""
"","If I Stay","Drama","$11,000,000","$50,474,843","Play"
"","K2: Siren of the Himalayas","Documentary","","$12,959",""
"","kink","Documentary","","$0",""
"","Leprechaun: Origins","Horror","","$0",""
"","Love is Strange","Drama","","$2,262,555",""
"","The Olivia Experiment","Comedy","","$15,122",""
"","The One I Love","Romantic Comedy","","$511,635",""
"","The Possession of Michael King","Horror","","$0",""
"","The Prince","Action","$18,000,000","$0",""
"","Sin City: A Dame to Kill For","Action","$65,000,000","$13,757,804","Play"
"","To Be Takei","Documentary","","$51,481",""
"","When the Game Stands Tall","Drama","$15,000,000","$30,127,963","Play"
"August 26","Cat Run 2","","","$0",""
"","Jersey Shore Massacre","Black Comedy","","$0",""
"","The Legend of Hell House","Horror","","$0",""
"","Lego Friends: Friends Are Forever","Adventure","","$0",""
"","Music From the Big House","Documentary","","$0",""
"","The Normal Heart","Drama","","$0",""
"","President Wolfman","Black Comedy","","$0",""
"","Same Same But Different","Drama","","$0",""
"","Sanctuary; Quite a Conundrum","Black Comedy","$200,000","$0",""
"August 27","The November Man","Thriller/Suspense","$15,000,000","$25,018,119","Play"
"","Through a Lens Darkly","Documentary","","$65,169",""
"August 29","As Above, So Below","Thriller/Suspense","$5,000,000","$21,222,315","Play"
"","The Calling","Thriller/Suspense","","$0",""
"","Canopy","Adventure","","$8,462",""
"","Cantinflas","Drama","","$6,382,924","Play"
"","Il conformista","Drama","$750,000","$59,656",""
"","Dwegons and Leprechauns","Adventure","$20,000,000","$0",""
"","Era Uma Vez Eu, Veronica","Drama","","$2,216",""
"","L’étrange couleur des larmes de ton corps","Thriller/Suspense","","$7,182",""
"","Jamie Marks Is Dead","Thriller/Suspense","","$0",""
"","Kundo: min-ran-eui-si-dae","Action","","$120,857",""
"","The Last of Robin Hood","Drama","","$171,138",""
"","Last Weekend","Comedy","","$26,111",""
"","Life of Crime","Comedy","","$265,452",""
"","A nagy füzet","Drama","","$66,235",""
"","Raja Natwarlal","Drama","","$131,105",""
"","Yellow","Drama","","$0",""
"September 2","Haru","Drama","","$0",""
"","Heavenly Sword","Action","","$0",""
"","Jin yi wei","Action","","$0",""
"","Mostly Ghostly: Have You Met My Ghoulfriend","Adventure","","$0",""
"","Space Raiders","Action","","$0",""
"","Tom and Jerry: The Lost Dragon","Adventure","","$0",""
"September 3","Bloody Mama","Drama","","$0",""
"","Rocks in My Pockets","Comedy","","$34,236",""
"September 4","D-Day: Normandy 1944","Documentary","","$0",""
"","Falcon Rising","Adventure","$4,500,000","$11,774",""
"September 5","The Captive","Thriller/Suspense","","$451,457",""
"","Feuchtgebiete","Comedy","","$59,437",""
"","Frontera","Drama","","$59,696",""
"","God Help the Girl","Musical","","$102,757",""
"","Holy Ghost","Reality","","$0",""
"","The Identical","Drama","","$2,827,666","Play"
"","Innocence","Action","","$292,824",""
"","Kelly & Cal","Comedy","","$15,297",""
"","Last Days in Vietnam","Documentary","","$466,114",""
"","Levitated Mass","Documentary","","$16,086",""
"","The Longest Week","Comedy","","$0",""
"","Mary Kom","Drama","","$0",""
"","Memphis","Drama","","$21,286",""
"","No No: A Dockumentary","Documentary","","$0",""
"","The Pact 2","Horror","","$0",""
"","Pay 2 Play: Democracy’s High Stakes","Documentary","","$11,021",""
"","The Remaining","Horror","","$1,169,603",""
"","Yi Sheng Yi Shi","Drama","","$417,558",""
"September 9","Bermuda Tentacles","","","$0",""
"","Born to Race: Fast Track","Drama","","$0",""
"","Cotton Comes to Harlem","Action","$1,200,000","$0",""
"","Dead Within","Horror","","$0",""
"","A Funny Thing Happened on the Way to the Forum","Musical","$2,000,000","$0",""
"","Juggernaut","Drama","","$0",""
"","Mantervention","Comedy","","$0",""
"","Rodgers and Hammerstein's Cinderella","Concert/Performance","","$0",""
"","Seizure","Horror","","$0",""
"September 10","Born to Fly: Elizabeth Streb vs. Gravity","Documentary","$500,000","$1,822",""
"","My Old Lady","Comedy","","$4,011,530",""
"September 11","Jiao you","Drama","","$10,433",""
"","The Maze Runner","Thriller/Suspense","$34,000,000","$102,427,862","Play"
"","Power","Action","","$0",""
"September 12","108 Stitches","Comedy","","$0",""
"","Archaeology of a Woman","Drama","$200,000","$0",""
"","At the Devil’s Door","Horror","","$0",""
"","Atlas Shrugged: Who Is John Galt?","Drama","$5,000,000","$851,690",""
"","Dolphin Tale 2","Drama","$36,000,000","$42,024,533","Play"
"","The Drop","Drama","","$10,724,389","Play"
"","Faith Connections","Documentary","$550,000","$9,111",""
"","Finding Fanny","Romantic Comedy","","$623,229",""
"","The Green Prince","Documentary","","$258,237",""
"","Honeymoon","Horror","","$9,318",""
"","I Am Eleven","Documentary","","$300,968",""
"","The Man on Her Mind","Romantic Comedy","","$0",""
"","El misterio de la felicidad","Romantic Comedy","","$3,894",""
"","No Good Deed","Thriller/Suspense","$13,200,000","$52,543,632","Play"
"","Pirates","Adventure","","$160,133",""
"","The Quitter","Drama","","$5,588",""
"","Sagrada: el misteri de la creacio","Documentary","","$58,755",""
"","The Skeleton Twins","Drama","$1,000,000","$5,284,309","Play"
"","Smiling Through the Apocalypse","Documentary","","$4,560",""
"","Swearnet: The Movie","Comedy","","$0",""
"","Take Me to the River","Documentary","","$68,598",""
"September 16","Avalanche","Action","","$0",""
"","Barbie and the Secret Door","Adventure","","$0",""
"","Casting By","Documentary","","$0",""
"","The Dead 2","Horror","","$0",""
"","Disaster L.A.—The Last Zombie Apocalypse Begins Here","Horror","","$0",""
"","Marvel Knights: Eternals","","","$0",""
"","The Party","Comedy","","$0",""
"","Petals on the Wind","Drama","","$0",""
"","Plastic Paradise: The Great Pacific Garbage Patch","Documentary","","$0",""
"","Royal Cousins at War","Documentary","","$0",""
"","Secrets of Her Majesty's Secret Service","Documentary","","$0",""
"","Short Eyes","Drama","","$0",""
"","Slugterra: Return of the Elementals","Adventure","","$0",""
"","Summerslam 2014","","","$0",""
"","Thomas & Friends: Tale of the Brave","Adventure","","$0",""
"September 17","20,000 Days on Earth","Documentary","","$279,558",""
"","The Guest","Thriller/Suspense","","$369,911",""
"September 18","Anime nere","Drama","","$100,725",""
"September 19","Art and Craft","Documentary","","$237,091",""
"","Autumn Blood","Drama","","$0",""
"","Bing Fung: Chung Sang Chi Mun","Action","","$7,679",""
"","Detained in the Desert","Drama","","$0",""
"","Don’t Blink","Horror","","$0",""
"","Fort Bliss","Drama","","$0",""
"","Hector and the Search for Happiness","Romantic Comedy","","$1,124,445","Play"
"","Hollidaysburg","Comedy","","$3,709",""
"","Keep On Keepin’ On","Documentary","","$162,530",""
"","Khoobsurat","Romantic Comedy","","$1,055,593",""
"","Life’s a Breeze","Comedy","","$3,450",""
"","Not Cool","Comedy","$800,000","$35,688",""
"","Pump","Documentary","$2,000,000","$72,277",""
"","Reclaim","Thriller/Suspense","","$0",""
"","The Scribbler","Thriller/Suspense","","$0",""
"","Space Station 76","Comedy","","$0",""
"","Stop the Pounding Heart","Drama","","$2,363",""
"","Swim Little Fish Swim","Comedy","","$0",""
"","This is Where I Leave You","Comedy","$20,000,000","$34,296,320","Play"
"","Tusk","Horror","$3,000,000","$1,821,983","Play"
"","A Walk Among the Tombstones","Action","$28,000,000","$26,017,685","Play"
"","Wheels","Drama","","$0",""
"","Yellow Day","Adventure","","$138,325",""
"September 23","The Innocents","Horror","","$0",""
"","Run Silent Run Deep","Action","","$0",""
"","Shingeki no kyojin endo obu za wârudo","Action","","$243,356",""
"","Shingeki no kyojin: Guren no yumiya","Action","","$0",""
"","The Tragedy of Macbeth","Drama","","$0",""
"","The Young Savages","Drama","","$0",""
"September 24","Coyote","Comedy","","$0",""
"","Jack et la mecanique du coeur","Adventure","","$0",""
"September 25","Qin ai de","Drama","","$0",""
"September 26","Advanced Style","Documentary","","$87,909",""
"","Asmodexia","Horror","","$0",""
"","Believe Me","Comedy","","$23,689",""
"","Björk: Biophilia Live","Concert/Performance","","$319,456",""
"","The Boxtrolls","Adventure","$60,000,000","$50,837,305","Play"
"","Days and Nights","Comedy","","$8,647",""
"","The Equalizer","Action","$55,000,000","$101,530,738","Play"
"","Fishing Without Nets","Drama","","$0",""
"","Good People","Drama","","$0",""
"","Jimi: All is By My Side","Drama","$5,000,000","$340,911","Play"
"","Lilting","Drama","","$26,699",""
"","Más negro que la noche","Thriller/Suspense","","$870,063",""
"","Maya the Bee","Adventure","","$0",""
"","Os Gatos não Têm Vertigens","Drama","","$0",""
"","La petite chambre","Drama","","$5,816",""
"","Pride","Drama","","$1,447,022","Play"
"","La ritunelle","Comedy","","$35,070",""
"","The Song","Drama","","$1,005,691",""
"","Two Night Stand","Romantic Comedy","$1,600,000","$15,600",""
"","What We Did on Our Holiday","Comedy","","$4,200",""
"September 29","Lyle","Horror","","$0",""
"September 30","Killer Fish","Horror","","$0",""
"","La polizia è sconfitta","Action","","$0",""
"","Sniper: Legacy","Action","","$0",""
"","L'uomo che verra","","","$0",""
"October 1","Der Anstandige","Documentary","","$21,327",""
"","Dracula Untold","Action","$70,000,000","$55,991,880","Play"
"","Horns","Horror","","$164,480",""
"","Men, Women and Children","Comedy","$16,000,000","$705,908",""
"","Nas: Time is Illmatic","Documentary","","$164,540",""
"October 2","Bang Bang","Action","","$2,581,138",""
"","Haider","Drama","","$1,048,143",""
"October 3","Annabelle","Horror","$6,500,000","$84,273,813","Play"
"","Bitter Honey","Documentary","","$0",""
"","Drive Hard","Action","$12,000,000","$0",""
"","Gone Girl","Thriller/Suspense","$61,000,000","$167,767,189","Play"
"","The Good Lie","Drama","","$2,722,209","Play"
"","A Good Marriage","Thriller/Suspense","","$0",""
"","The Hero of Color City","Adventure","","$32,188",""
"","Hundraåringen som klev ut genom fönstret och försvann","Comedy","","$1,083,762",""
"","Inner Demons","Horror","","$0",""
"","Last Hijack","Documentary","","$0",""
"","Left Behind","Thriller/Suspense","$16,000,000","$14,019,924","Play"
"","The Supreme Price","Documentary","","$0",""
"","Xin Hua Lu Fang","Comedy","","$774,961",""
"October 7","A Christmas Carol","","","$0",""
"","The Legend of Lizzie Borden","Drama","","$0",""
"","Oklahoma","","","$0",""
"","Sharknado 2","Action","","$0",""
"","Snakehead Swamp","","","$0",""
"","Still Life: A Three Pines Mystery","Drama","","$0",""
"October 10","Addicted","Drama","$5,000,000","$17,390,770","Play"
"","Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy","$28,000,000","$66,954,149","Play"
"","Automata","Thriller/Suspense","$15,000,000","$0",""
"","Awake: The Life of Yogananda","Documentary","","$1,511,750",""
"","The Canal","Horror","","$0",""
"","Christian Mingle, The Movie","Romantic Comedy","","$19,836",""
"","The Devil's Hand","Thriller/Suspense","","$4,239",""
"","Dod Sno 2","Black Comedy","","$32,617",""
"","Harmontown","Documentary","","$0",""
"","#Stuck","Romantic Comedy","","$0",""
"","The Houses October Built","Horror","","$0",""
"","I Am Ali","Documentary","","$6,526","Play"
"","The Judge","Drama","$50,000,000","$47,119,388","Play"
"","Kill the Messenger","Thriller/Suspense","$5,000,000","$2,450,846","Play"
"","Kite","Action","","$0",""
"","Meet the Mormons","Documentary","$2,000,000","$6,047,363",""
"","The Overnighters","Documentary","","$110,764",""
"","St. Vincent","Comedy","$13,000,000","$44,137,712","Play"
"","Whiplash","Drama","$3,300,000","$13,092,006","Play"
"","You're Not You","Drama","","$0",""
"October 14","My Darling Clementine","Western","","$0",""
"","God the Father","Documentary","","$109,508",""
"","Les Loups","Drama","","$0",""
"","Love Project","","","$0",""
"","Werewolf Rising","Horror","","$0",""
"October 15","Diplomatie","Drama","","$230,880",""
"October 16","The Town That Dreaded Sundown","Horror","","$0",""
"","Turist","Drama","","$1,359,497",""
"October 17","Algorithms","Documentary","","$2,021",""
"","The Best of Me","Drama","$26,000,000","$26,766,213","Play"
"","Birdman or (The Unexpected Virtue of Ignorance)","Black Comedy","$18,000,000","$42,340,598","Play"
"","The Book of Life","Adventure","$50,000,000","$50,151,543","Play"
"","Camp X-Ray","Drama","$1,000,000","$9,837",""
"","The Culture High","Documentary","","$0",""
"","Dear White People","Comedy","","$4,404,154","Play"
"","Default","Thriller/Suspense","","$0",""
"","Eternity: The Movie","Comedy","","$8,350",""
"","Felony","Thriller/Suspense","","$0",""
"","Fury","Drama","$80,000,000","$85,755,593","Play"
"","Guardian Angel","Action","","$19,480",""
"","The Hacker Wars","Documentary","","$5,916",""
